[18/Dec/2025:21:31:00 +0530] - - 301 - GET http rb-casaos.nishara.me "/" [Client 192.168.1.156] [Length 166] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:36:34 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v2/app_management/web/appgrid" [Client 192.168.1.156] [Length 362] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:36:34 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/link" [Client 192.168.1.156] [Length 64] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:36:34 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/app_order" [Client 192.168.1.156] [Length 129] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:36:38 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:36:44 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:36:54 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:37:03 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:37:12 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:37:22 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:37:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v2/app_management/web/appgrid" [Client 192.168.1.156] [Length 364] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:37:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/link" [Client 192.168.1.156] [Length 64] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:37:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/app_order" [Client 192.168.1.156] [Length 129] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:37:29 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:37:36 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:37:46 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:37:56 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:38:03 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:38:11 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:38:17 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:38:25 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:38:28 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v2/app_management/web/appgrid" [Client 192.168.1.156] [Length 364] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:38:28 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/link" [Client 192.168.1.156] [Length 64] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:38:28 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/app_order" [Client 192.168.1.156] [Length 129] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:38:35 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:38:41 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:38:50 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:39:01 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:39:11 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:39:20 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:39:29 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:39:31 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v2/app_management/web/appgrid" [Client 192.168.1.156] [Length 361] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:39:31 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/link" [Client 192.168.1.156] [Length 64] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:39:31 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/app_order" [Client 192.168.1.156] [Length 129] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:39:39 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:39:46 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:39:53 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:40:00 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:40:09 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:40:19 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:40:28 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v2/app_management/web/appgrid" [Client 192.168.1.156] [Length 360] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:40:28 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/link" [Client 192.168.1.156] [Length 64] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:40:28 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:40:29 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/app_order" [Client 192.168.1.156] [Length 129] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:40:38 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:40:48 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:40:55 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:41:05 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:41:14 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:41:24 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:41:29 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v2/app_management/web/appgrid" [Client 192.168.1.156] [Length 360] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:41:29 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/link" [Client 192.168.1.156] [Length 64] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:41:29 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/app_order" [Client 192.168.1.156] [Length 129] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:41:33 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:41:42 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:41:52 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:41:59 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:42:08 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:42:16 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:42:23 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:42:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v2/app_management/web/appgrid" [Client 192.168.1.156] [Length 360] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:42:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/link" [Client 192.168.1.156] [Length 64] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:42:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/app_order" [Client 192.168.1.156] [Length 129] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:42:32 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:42:41 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:42:49 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:42:58 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:43:07 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:43:17 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:43:22 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[19/Dec/2025:18:43:28 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v2/app_management/web/appgrid" [Client 192.168.1.156] [Length 358] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[19/Dec/2025:18:43:28 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/link" [Client 192.168.1.156] [Length 64] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
